trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status
2004-000963-81,2,2006-10-31,2006-10-31,1,0,0,0,2,0,0,2,0,1
2004-000966-10,1,,,0,0,0,0,2,0,0,1,1,0
2004-000971-33,2,,,0,1,0,0,2,0,0,1,0,1
2004-000972-15,1,,,0,0,0,0,4,0,0,0,0,0
2004-000973-69,7,2006-06-07,2006-06-08,4,1,0,0,3,0,0,2,1,1
2004-000975-32,3,2006-03-28,2006-03-28,1,1,0,0,2,0,0,2,0,1
2004-000979-33,1,2006-11-29,2006-11-29,1,0,0,0,3,0,0,1,0,1
2004-000980-93,1,,,0,0,0,0,4,0,0,1,0,1
2004-000983-29,2,2006-11-27,2006-11-27,1,1,0,0,0,0,0,1,1,1
2004-000984-81,2,2005-07-30,2005-07-30,2,1,0,0,3,0,0,1,0,1
2004-000985-12,2,2006-04-10,2006-04-10,1,1,0,0,2,0,0,1,0,1
2004-000986-37,6,2010-12-31,2010-12-31,2,1,0,0,3,0,0,2,0,1
2004-000990-78,3,2005-06-03,2005-06-03,1,1,0,0,3,0,0,1,0,1
2004-000994-69,3,2006-02-28,2006-02-28,1,1,0,0,3,0,0,1,0,1
2004-000996-33,3,2005-10-07,2005-10-07,1,1,0,0,4,0,0,2,0,1
2004-001000-12,1,,,0,0,0,0,2,0,0,0,0,1
2004-001010-13,1,,,0,0,0,0,4,0,0,0,0,0
2004-001012-32,3,2008-03-12,2008-03-12,1,1,0,1,2,0,0,1,0,1
2004-001020-20,8,2005-12-27,2005-12-27,2,1,0,0,2,0,0,2,0,1
2004-001021-22,2,,,0,1,0,0,2,0,0,1,0,1
2004-001033-41,1,,,0,1,0,0,3,0,0,1,0,1
2004-001035-32,1,,,0,0,0,3,2,0,0,1,1,0
2004-001036-23,2,2005-07-18,2005-07-18,1,1,0,0,0,0,0,1,0,2
2004-001041-15,1,,,0,0,0,0,2,0,0,1,0,1
2004-001043-30,1,,,0,0,0,3,2,0,0,1,1,1
2004-001044-72,1,,,0,1,0,3,2,0,0,1,0,1
2004-001052-36,3,2007-05-30,2007-05-30,1,1,0,0,0,0,0,1,0,1
2004-001054-84,1,,,0,0,0,0,2,0,0,0,0,0
2004-001056-36,1,,,0,0,0,0,2,0,0,0,0,0
2004-001060-50,2,,,0,1,0,0,3,0,0,1,0,1
2004-001061-17,5,2006-03-08,2006-03-23,2,1,0,0,3,0,0,1,0,1
2004-001062-40,5,2005-08-30,2005-08-30,3,1,0,0,3,0,0,1,0,1
2004-001065-18,1,,,0,1,0,0,3,0,0,0,0,1
2004-001069-17,1,,,0,1,0,0,4,0,0,1,0,1
2004-001072-39,2,2006-01-09,2006-01-09,2,1,0,0,3,0,0,1,0,1
2004-001075-20,1,,,0,1,0,0,2,0,0,1,0,1
2004-001083-43,1,,,0,1,0,0,2,0,0,1,0,1
2004-001086-17,1,2006-05-01,2006-05-01,1,0,0,3,4,0,0,1,1,1
2004-001090-25,7,2007-01-30,2007-01-30,2,1,0,0,3,0,0,2,0,1
2004-001091-40,1,,,0,0,0,1,3,0,0,1,0,1
2004-001093-11,6,2011-05-18,2011-05-18,1,1,0,0,3,0,0,2,1,2
2004-001098-25,1,,,0,0,0,0,4,0,0,0,0,1
2004-001100-12,3,,,0,0,0,0,2,0,0,2,0,1
2004-001101-10,6,2010-05-12,2010-05-12,2,1,0,0,3,0,0,1,1,1
2004-001103-35,1,,,0,0,0,0,2,0,0,0,0,0
2004-001105-96,8,2012-04-19,2012-04-19,4,1,0,0,3,0,0,2,0,1
2004-001107-36,1,,,0,1,0,0,3,0,0,1,0,1
2004-001108-11,1,,,0,0,0,0,2,0,0,0,0,0
2004-001109-81,1,,,0,1,0,0,3,0,0,0,0,1
2004-001113-33,1,,,0,0,0,0,2,0,0,1,0,0
2004-001114-14,1,,,0,0,0,0,1,1,1,1,0,1
2004-001116-31,2,2004-12-21,2004-12-21,1,0,0,0,3,0,0,2,1,1
2004-001117-34,2,,,0,1,0,2,2,0,0,2,0,1
2004-001118-15,1,,,0,1,0,0,2,0,0,0,0,1
2004-001119-69,2,,,0,0,0,0,3,0,0,0,0,1
2004-001124-20,4,2010-03-30,2010-03-30,1,0,0,0,4,0,0,2,1,0
2004-001125-20,1,,,0,0,0,3,3,0,0,1,0,0
2004-001126-24,1,,,0,0,0,0,2,0,0,1,0,0
2004-001128-19,1,2005-11-24,2005-11-24,1,1,0,0,2,0,0,1,0,1
2004-001130-16,1,,,0,0,0,0,4,0,0,4,0,1
2004-001132-23,1,,,0,0,0,0,3,0,0,1,0,1
2004-001144-71,1,,,0,1,0,0,3,0,0,0,0,1
2004-001149-14,3,2008-09-19,2008-09-19,1,1,0,2,3,0,0,2,0,2
2004-001150-88,2,2009-07-22,2009-07-22,1,1,0,0,3,0,0,2,0,1
2004-001154-86,1,2007-01-17,2007-01-17,1,1,0,0,3,0,0,1,0,1
2004-001155-11,1,,,0,1,0,3,2,0,0,1,0,1
2004-001156-37,2,2010-09-02,2010-09-02,1,1,0,0,0,0,0,2,0,0
2004-001159-12,1,,,0,0,0,0,2,0,0,0,0,0
2004-001162-40,6,2006-10-20,2006-10-20,2,1,0,2,2,0,0,2,0,1
2004-001164-41,1,2006-07-24,2006-07-24,1,1,0,0,2,0,0,1,1,1
2004-001168-28,4,2007-11-20,2007-11-30,4,1,0,0,3,0,0,1,0,1
2004-001173-26,2,2009-01-06,2009-01-06,2,1,0,0,3,0,1,1,0,1
2004-001174-25,1,2010-11-16,2010-11-16,1,0,0,3,2,0,1,1,0,1
2004-001175-19,4,2006-10-08,2006-10-08,1,1,0,0,3,0,1,2,0,2
2004-001177-25,1,2006-08-28,2006-08-28,1,1,0,0,4,0,0,1,1,1
2004-001178-13,3,2006-04-20,2006-06-16,2,1,0,0,0,0,0,2,0,1
2004-001179-21,2,2008-02-29,2008-02-29,2,0,0,0,2,0,0,1,1,1
2004-001181-41,4,2007-02-07,2007-02-07,2,1,0,0,3,0,0,1,0,1
2004-001182-18,1,,,0,1,0,0,2,0,0,1,0,1
2004-001183-41,1,2007-01-03,2007-01-03,1,1,0,0,3,0,0,1,0,1
2004-001186-17,6,2007-12-13,2008-05-16,2,1,0,1,3,0,0,2,0,1
2004-001187-52,1,,,0,0,0,0,2,0,0,1,0,3
2004-001190-25,5,2006-03-12,2006-03-12,1,1,0,0,2,0,0,2,0,2
2004-001197-10,1,,,0,1,0,0,3,0,0,1,0,1
2004-001199-37,1,,,0,0,0,0,4,0,0,0,0,0
2004-001200-12,5,2007-07-23,2007-07-23,1,1,0,0,4,0,0,2,0,1
2004-001201-10,2,,,0,1,0,0,3,0,0,2,0,1
2004-001205-99,1,,,0,1,0,0,3,0,0,1,0,3
2004-001210-13,1,,,0,1,0,0,4,0,0,1,0,1
2004-001213-34,3,2008-05-08,2008-05-08,3,1,0,0,3,0,0,1,0,1
2004-001216-31,8,2006-06-15,2006-06-15,6,1,0,0,3,0,0,1,0,1
2004-001218-15,7,2007-04-27,2007-04-27,7,0,0,0,3,0,0,1,0,1
2004-001220-20,5,2008-06-23,2008-06-23,3,1,0,0,3,0,0,2,1,1
2004-001222-25,1,2007-01-09,2007-01-09,1,0,0,0,3,0,0,1,0,1
2004-001223-37,1,,,0,0,0,0,4,0,1,4,0,1
2004-001224-21,3,2006-10-23,2006-10-23,2,1,0,0,4,0,0,2,0,1
2004-001225-16,1,2005-08-11,2005-08-11,1,0,0,0,3,0,0,1,0,1
2004-001234-17,12,2009-05-11,2009-05-11,8,1,0,0,4,0,0,2,0,2
2004-001236-23,12,2007-04-30,2007-04-30,6,1,0,0,0,0,0,2,0,1
2004-001237-42,1,,,0,1,0,0,3,0,0,0,0,1
2004-001239-42,1,2007-03-30,2007-03-30,1,0,0,0,3,0,0,1,0,1
2004-001241-14,3,2006-03-14,2006-03-14,2,0,0,0,2,0,0,2,0,1
2004-001243-30,5,2006-11-30,2006-12-13,3,0,0,0,0,0,0,2,0,1
2004-001246-33,4,2007-10-16,2009-03-12,2,1,0,0,2,0,0,1,0,1
2004-001249-14,1,,,0,0,0,0,3,0,1,0,0,1
2004-001250-91,5,2007-04-17,2007-04-17,3,0,0,0,2,0,0,2,0,1
2004-001252-36,3,2007-03-17,2007-03-17,1,1,0,0,3,0,0,2,0,1
2004-001253-29,1,,,0,1,0,0,2,0,0,0,0,1
2004-001258-94,4,2007-05-11,2007-05-11,2,1,0,0,3,0,0,2,0,1
2004-001261-17,1,,,0,0,0,3,3,0,0,0,0,1
2004-001262-40,1,,,0,0,0,0,4,0,0,0,0,0
2004-001263-22,1,2007-04-30,2007-04-30,1,0,0,0,3,0,0,1,0,1
2004-001264-45,1,,,0,1,0,0,3,0,0,1,0,1
2004-001265-18,1,,,0,1,0,0,3,0,0,1,0,1
2004-001270-77,1,,,0,0,0,0,4,0,0,0,0,0
2004-001272-39,1,,,0,0,0,0,1,0,0,1,0,1
2004-001273-26,1,,,0,0,0,0,4,0,0,1,0,1
2004-001277-25,3,,,0,0,0,0,3,0,0,0,0,1
2004-001281-40,1,,,0,0,0,0,3,0,0,0,0,0
2004-001285-40,1,,,0,0,0,0,2,0,0,0,0,0
2004-001286-17,1,,,0,0,0,0,2,0,0,0,0,0
2004-001287-49,6,2007-10-25,2008-01-01,2,1,0,0,3,0,0,2,0,1
2004-001290-25,4,2011-12-31,2011-12-31,3,0,0,1,3,0,0,2,0,0
2004-001298-24,1,,,0,1,0,0,3,0,0,0,0,1
2004-001299-38,1,,,0,0,0,0,4,0,0,0,0,0
2004-001301-10,1,,,0,1,0,0,2,0,0,1,0,1
2004-001302-27,2,,,0,1,0,0,2,0,0,1,0,1
2004-001307-35,1,,,0,1,0,0,4,0,0,0,0,1
2004-001308-11,1,,,0,0,0,0,4,0,0,0,0,1
2004-001316-31,1,,,0,1,0,0,4,0,0,4,0,1
2004-001317-34,9,2006-05-12,2006-06-09,5,1,0,0,3,0,0,2,0,1
2004-001319-71,1,,,0,1,0,0,3,0,0,0,0,1
2004-001321-25,1,,,0,0,0,0,4,0,0,1,0,1
2004-001323-37,1,,,0,0,0,0,4,0,0,0,0,0
2004-001325-14,1,,,0,1,0,0,3,0,1,0,0,1
2004-001330-16,1,,,0,1,0,0,2,0,0,0,0,3
2004-001331-36,2,,,0,1,0,0,3,0,0,0,0,0
2004-001332-23,1,,,0,1,0,0,2,0,0,1,0,0
2004-001336-22,1,2006-11-08,2006-11-08,1,0,0,0,2,0,0,1,0,1
2004-001339-41,14,2007-10-13,2007-10-31,5,1,0,0,3,0,0,2,0,1
2004-001341-14,6,,,0,1,0,0,2,0,0,2,0,1
2004-001346-33,2,,,0,1,0,0,3,0,0,2,0,1
2004-001347-29,1,2009-05-07,2009-05-07,1,0,0,0,1,0,0,1,1,0
2004-001349-14,1,,,0,0,0,0,2,0,0,1,0,1
2004-001356-37,1,,,0,0,0,0,1,0,0,1,0,0
2004-001361-18,1,2006-08-22,2006-08-22,1,1,0,0,4,0,0,1,0,1
2004-001362-40,1,2008-05-05,2008-05-05,1,1,0,1,2,0,0,1,0,1
2004-001363-22,1,2007-08-10,2007-08-10,1,0,0,0,3,0,0,1,0,1
2004-001369-17,1,,,0,0,0,0,4,0,0,1,0,1
2004-001373-26,1,,,0,1,0,0,4,0,0,0,0,1
2004-001374-34,2,2005-06-08,2005-06-08,1,0,0,0,3,0,1,1,1,1
2004-001376-39,3,2006-10-06,2006-10-06,1,1,0,0,3,0,0,2,1,1
2004-001378-19,1,,,0,1,0,0,2,0,1,1,0,1
2004-001379-20,1,,,0,1,0,0,2,0,1,1,0,1
2004-001383-46,1,2007-07-31,2007-07-31,1,0,0,0,4,0,0,1,0,0
2004-001388-23,4,2006-05-29,2006-05-29,1,0,0,0,3,0,0,2,0,1
2004-001390-26,4,2006-07-12,2006-08-24,3,0,0,0,3,0,0,2,0,1
2004-001396-19,1,,,0,0,0,1,2,0,0,0,0,1
2004-001397-92,1,,,0,0,0,1,2,0,0,0,0,1
2004-001403-35,1,,,0,0,0,0,2,0,0,0,0,0
2004-001404-12,1,,,0,0,0,0,3,0,0,4,0,1
2004-001405-10,1,,,0,0,0,0,3,0,0,1,0,1
2004-001412-30,1,2006-05-20,2006-05-20,1,1,0,0,4,0,0,1,0,1
2004-001413-34,1,,,0,0,0,0,4,0,1,0,0,0
2004-001417-33,7,2006-06-16,2006-08-01,5,1,0,0,3,0,0,2,0,1
2004-001426-24,1,2009-08-30,2009-08-30,1,0,0,0,3,0,0,1,0,0
2004-001430-16,6,2009-12-25,2011-01-04,5,1,0,1,3,0,0,1,1,1
2004-001443-29,1,,,0,1,0,0,2,0,0,0,0,1
2004-001449-13,2,2006-03-27,2006-05-31,2,0,0,0,3,0,0,1,0,1
2004-001450-84,2,2006-04-19,2006-04-19,1,0,0,3,3,0,0,1,0,1
2004-001452-36,2,2006-04-19,2006-04-19,1,0,0,0,3,0,0,1,0,1
2004-001453-28,1,2007-10-15,2007-10-15,1,1,0,0,2,0,0,1,0,1
2004-001455-11,1,,,0,0,0,0,2,0,1,0,0,1
2004-001456-36,1,2010-02-18,2010-02-18,1,0,0,0,3,0,0,1,0,1
2004-001457-28,2,,,0,0,0,0,2,0,0,2,0,2
2004-001458-10,1,,,0,0,0,0,2,0,1,0,0,1
2004-001460-42,1,,,0,1,0,0,4,0,0,1,0,1
2004-001461-18,2,,,0,1,0,0,3,0,0,2,0,1
2004-001467-22,2,,,0,1,0,0,2,0,0,2,0,1
2004-001469-16,3,2006-10-20,2006-10-20,1,1,0,1,2,0,0,2,1,1
2004-001473-25,2,2014-02-14,2014-02-24,2,0,0,0,4,0,0,1,0,1
2004-001474-12,1,2008-02-27,2008-02-27,1,1,0,0,4,0,0,1,0,0
2004-001482-17,1,2006-12-13,2006-12-13,1,1,0,0,4,0,0,1,0,1
2004-001483-51,7,2011-09-20,2012-09-20,6,1,0,1,2,0,0,1,0,1
2004-001485-41,3,,,0,0,0,3,4,0,0,2,1,0
2004-001487-43,1,,,0,1,0,0,2,0,0,0,0,1
2004-001490-26,2,2007-03-30,2007-04-30,2,0,0,0,2,0,0,1,0,1
2004-001491-39,5,2006-04-27,2006-04-27,2,1,0,0,3,0,0,2,0,1
2004-001496-20,4,2010-04-01,2010-04-01,1,0,0,0,2,0,0,2,0,0
2004-001497-13,1,,,0,1,0,0,2,0,0,1,0,1
2004-001500-13,4,,,0,1,0,0,3,0,0,2,0,1
2004-001503-36,1,,,0,1,0,0,2,0,0,0,0,1
2004-001507-35,2,2007-07-24,2007-07-24,1,1,0,0,3,0,0,2,0,1
2004-001511-54,1,,,0,1,0,0,3,0,0,0,0,1
2004-001512-31,1,,,0,0,0,0,4,0,0,0,0,1
2004-001518-15,1,2008-07-08,2008-07-08,1,0,0,0,2,0,1,1,0,0
2004-001521-19,1,,,0,0,0,0,3,0,0,1,0,1
2004-001525-21,1,,,0,0,0,0,2,0,0,0,0,1
2004-001529-88,1,2006-12-31,2006-12-31,1,0,0,0,2,0,0,1,0,0
2004-001538-18,1,2006-08-24,2006-08-24,1,0,0,0,3,0,0,1,0,1
2004-001540-71,8,2008-03-31,2008-03-31,1,1,0,1,3,0,0,2,0,1
2004-001545-15,2,2007-10-10,2007-10-10,1,1,0,0,4,0,0,2,0,1
2004-001546-32,3,2005-10-19,2006-04-27,2,1,0,0,3,0,0,2,0,1
2004-001548-60,1,2008-05-20,2008-05-20,1,1,0,0,3,0,0,1,0,1
2004-001549-13,1,,,0,1,0,0,4,0,0,1,0,1
2004-001551-11,1,,,0,0,0,0,2,0,0,0,0,0
2004-001557-29,11,2008-05-12,2009-05-12,7,1,0,0,4,0,0,2,1,1
2004-001558-10,3,2012-08-31,2012-08-31,1,1,0,0,3,0,0,2,0,0
2004-001559-12,1,2006-06-07,2006-06-07,1,1,0,0,2,0,0,1,0,1
2004-001562-41,1,,,0,0,0,0,3,0,0,0,0,1
2004-001563-21,1,,,0,0,0,1,2,0,0,0,0,1
2004-001569-16,1,,,0,0,0,0,3,0,0,0,0,1
2004-001580-22,2,2005-09-30,2005-10-01,2,1,0,1,3,0,0,1,0,1
2004-001583-52,1,2010-02-01,2010-02-01,1,0,0,0,4,1,0,1,0,0
2004-001586-18,1,2005-05-19,2005-05-19,1,0,0,0,3,0,1,1,0,1
2004-001588-22,1,,,0,0,0,0,3,0,0,0,0,0
2004-001589-42,1,,,0,0,0,0,3,0,0,0,0,1
2004-001590-26,1,,,0,0,0,0,2,0,0,1,1,0
2004-001593-10,2,,,0,1,0,0,3,0,0,2,0,2
2004-001594-25,3,2006-03-22,2006-03-22,2,1,0,0,3,0,0,2,0,1
2004-001600-12,1,2004-10-15,2004-10-15,1,1,0,0,4,0,1,1,0,1
2004-001601-10,2,,,0,0,0,0,3,0,0,0,0,0
2004-001605-10,1,,,0,0,0,1,2,0,0,0,0,0
2004-001607-35,1,,,0,1,0,0,3,0,0,0,0,1
2004-001608-11,1,,,0,1,0,0,3,0,0,0,0,1
2004-001609-89,2,2007-03-01,2007-03-01,1,1,0,0,3,0,0,1,0,0
2004-001610-14,1,,,0,0,0,0,4,0,0,0,0,0
2004-001611-58,2,2009-03-09,2009-03-09,2,0,0,0,3,0,0,1,0,1
2004-001613-34,2,2006-09-05,2006-09-05,1,1,0,0,3,0,1,1,0,1
2004-001614-13,1,2006-03-24,2006-03-24,1,1,0,0,2,0,1,1,0,1
2004-001616-31,1,,,0,1,0,0,3,0,0,1,0,1
2004-001617-34,8,2007-06-22,2008-09-15,6,1,0,0,3,0,0,2,0,1
2004-001620-21,4,,,0,0,0,0,2,0,0,2,0,1
2004-001621-16,1,,,0,0,0,0,3,0,0,0,0,0
2004-001622-24,1,,,0,1,0,1,3,0,0,0,0,0
2004-001623-38,1,2009-09-11,2009-09-11,1,1,0,3,0,0,0,1,0,3
2004-001633-42,1,2005-01-01,2005-01-01,1,0,0,0,4,0,0,1,1,0
2004-001637-41,1,2008-03-25,2008-03-25,1,0,0,0,4,0,0,1,0,1
2004-001644-80,1,,,0,0,0,0,3,0,0,0,0,1
2004-001646-32,1,,,0,0,0,0,4,0,0,0,0,0
2004-001647-30,1,,,0,0,0,1,3,0,0,0,0,0
2004-001648-64,1,,,0,0,0,0,2,0,0,1,0,1
2004-001653-28,1,,,0,0,0,0,4,0,0,4,0,0
2004-001657-29,2,,,0,1,0,0,2,0,0,0,0,1
2004-001658-10,5,2007-03-20,2007-03-20,1,1,0,0,2,0,0,2,0,1
2004-001662-41,4,2006-02-22,2006-02-22,1,0,0,0,3,0,0,1,0,2
2004-001664-50,1,,,0,0,0,0,2,0,0,1,0,1
2004-001666-40,3,2007-05-01,2007-05-01,1,1,0,3,2,0,0,1,1,1
2004-001667-22,8,2011-01-05,2011-01-05,7,1,0,0,3,0,0,1,0,1
2004-001672-39,1,,,0,0,0,0,4,0,0,0,0,0
2004-001673-25,1,,,0,0,0,0,2,0,0,1,0,0
2004-001674-80,2,2006-10-04,2006-10-04,1,1,0,0,2,0,0,1,0,1
2004-001677-26,6,2006-09-21,2006-09-21,2,1,0,0,2,0,0,2,0,1
2004-001680-22,6,2005-07-01,2005-07-01,2,1,0,0,2,0,0,2,0,1
2004-001681-40,2,2005-11-30,2005-11-30,1,1,0,0,3,0,0,1,0,1
2004-001682-17,1,,,0,1,0,0,2,0,0,0,0,1
2004-001685-40,1,,,0,0,0,0,3,0,0,0,0,1
2004-001688-23,3,2008-05-27,2008-05-27,1,0,0,0,2,0,0,2,0,1
2004-001690-26,1,2006-12-15,2006-12-15,1,0,0,0,4,0,0,1,0,0
2004-001692-19,1,2005-10-09,2005-10-09,1,1,0,0,1,0,0,1,0,1
2004-001696-19,1,,,0,0,0,0,2,0,0,1,0,0
2004-001700-12,1,,,0,0,0,0,2,0,0,1,0,0
2004-001701-97,1,,,0,0,0,0,4,0,0,0,0,0
2004-001712-31,1,2007-07-31,2007-07-31,1,0,0,0,2,0,0,1,0,0
2004-001713-34,1,2005-03-01,2005-03-01,1,1,0,0,4,0,0,1,1,1
2004-001716-31,1,2007-05-25,2007-05-25,1,1,0,0,2,0,0,1,0,1
2004-001718-15,3,2011-09-26,2011-09-26,2,0,0,0,3,0,0,1,1,1
2004-001719-77,10,2007-10-05,2007-10-05,5,1,0,0,3,0,0,2,0,2
2004-001720-21,1,,,0,1,0,0,3,0,0,0,0,1
2004-001721-13,1,,,0,1,0,0,3,0,0,0,0,1
2004-001724-20,1,,,0,1,0,0,3,0,0,1,0,1
2004-001729-11,4,2008-03-07,2008-06-16,2,0,0,0,3,0,0,2,0,1
2004-001730-17,5,2007-05-18,2007-05-29,3,1,0,0,3,0,0,2,0,1
2004-001731-28,1,,,0,0,0,0,2,0,0,1,0,1
2004-001735-37,1,,,0,0,0,0,3,0,0,0,0,0
2004-001737-41,1,,,0,0,0,0,3,0,0,1,0,1
2004-001738-17,1,2014-04-02,2014-04-02,1,0,0,1,3,0,0,1,0,0
2004-001739-53,1,,,0,0,0,0,2,0,0,1,0,0
2004-001746-32,1,2010-06-25,2010-06-25,1,1,0,1,2,0,0,1,0,0
2004-001748-66,1,2008-01-22,2008-01-22,1,1,0,0,3,0,0,1,0,1
2004-001749-13,1,2008-08-28,2008-08-28,1,1,0,1,2,0,0,1,1,1
2004-001750-81,2,2005-06-13,2005-06-13,1,1,0,0,0,0,0,1,0,1
2004-001754-92,2,2006-07-27,2006-07-27,1,1,0,0,2,0,0,1,0,1
2004-001756-36,7,2016-12-31,2017-03-03,3,0,0,0,3,0,0,2,0,0
2004-001766-40,6,2006-05-11,2006-05-11,4,1,0,0,2,0,0,2,0,1
2004-001770-40,1,,,0,1,0,0,2,0,0,0,0,1
2004-001773-26,5,2008-11-19,2008-11-21,2,1,0,2,3,0,0,2,0,1
2004-001778-21,5,2011-04-19,2011-04-19,3,1,0,0,3,0,0,2,0,1
2004-001779-20,5,2009-04-07,2009-04-07,2,1,0,0,2,0,0,2,0,1
2004-001782-18,1,2006-06-30,2006-06-30,1,1,0,0,2,0,0,1,0,1
2004-001786-18,1,2014-03-25,2014-03-25,1,1,0,0,3,0,0,1,0,0
2004-001789-42,1,,,0,1,0,0,4,0,0,0,0,1
2004-001805-90,1,,,0,1,0,0,4,0,0,0,0,1
2004-001806-29,1,,,0,0,0,0,2,0,0,1,0,1
2004-001810-16,5,2017-07-12,2017-07-12,2,0,0,2,3,0,0,2,0,0
2004-001814-14,5,2007-04-09,2007-04-09,2,1,0,0,2,0,0,2,1,1
2004-001823-39,1,,,0,0,0,0,2,0,1,1,0,1
2004-001825-69,1,,,0,0,0,0,2,0,0,0,0,1
2004-001827-39,1,,,0,0,0,0,3,0,0,1,1,0
2004-001838-16,2,,,0,1,0,0,2,0,0,0,0,1
2004-001841-14,3,,,0,1,1,0,2,0,0,2,0,2
2004-001842-34,5,2014-05-30,2014-05-30,1,1,0,0,3,0,0,2,0,1
2004-001845-13,4,2006-05-18,2006-05-18,2,1,0,0,2,0,0,1,0,1
2004-001853-27,2,2007-07-25,2007-07-25,1,1,0,2,2,0,0,1,0,1
2004-001854-10,4,2007-02-06,2007-02-06,1,1,0,0,3,0,0,2,1,1
2004-001855-12,4,2007-02-02,2007-02-06,2,1,0,0,3,0,0,2,1,1
2004-001856-35,6,2006-04-28,2006-04-28,2,1,0,0,0,0,0,2,0,1
2004-001858-90,3,,,0,0,0,0,3,0,0,2,0,0
2004-001860-27,10,2011-05-11,2011-10-05,3,1,0,0,3,0,0,2,1,2
2004-001861-17,4,2008-06-27,2008-06-27,2,0,0,2,0,0,0,2,1,0
2004-001862-42,1,,,0,1,0,0,4,0,0,0,0,1
2004-001876-37,1,,,0,0,0,0,2,0,0,0,0,0
2004-001883-39,1,,,0,1,0,0,2,0,0,1,0,1
2004-001888-21,1,,,0,0,0,1,2,0,0,0,0,1
2004-001894-24,2,2005-09-19,2005-09-19,1,1,0,0,2,0,0,1,0,1
2004-001896-21,1,2006-10-12,2006-10-12,1,0,0,0,2,0,1,1,0,1
2004-001900-12,1,,,0,0,0,3,2,0,1,0,0,0
2004-001901-81,1,,,0,0,0,0,3,0,0,1,1,0
2004-001904-10,2,2006-05-31,2006-05-31,1,1,0,0,3,0,0,1,1,1
2004-001905-93,2,2006-11-01,2006-11-01,1,1,0,1,2,0,0,2,0,1
2004-001906-29,3,,,0,1,0,1,2,0,0,2,0,1
2004-001907-36,1,,,0,1,0,1,2,0,0,0,0,1
2004-001909-10,1,2008-01-31,2008-01-31,1,0,0,0,4,0,0,1,0,0
2004-001910-15,8,2006-03-29,2006-03-29,1,0,0,0,3,0,0,2,0,1
2004-001914-15,3,2012-12-13,2012-12-13,1,1,0,0,3,0,0,2,0,1
2004-001915-78,1,,,0,0,0,0,2,0,1,0,0,0
2004-001918-13,1,,,0,0,0,0,3,0,0,0,0,0
2004-001922-26,2,,,0,0,0,0,2,0,0,0,0,1
2004-001926-26,1,,,0,1,0,0,2,0,0,0,0,0
2004-001927-39,1,,,0,0,0,0,2,0,0,0,0,1
2004-001928-20,1,,,0,0,0,0,4,0,0,4,0,1
2004-001929-20,1,,,0,0,0,0,2,0,0,0,0,0
2004-001930-18,1,2006-08-10,2006-08-10,1,0,0,0,2,0,0,1,0,1
2004-001937-40,2,2010-05-31,2010-05-31,1,0,0,0,2,0,0,2,0,0
2004-001941-14,1,2007-11-02,2007-11-02,1,1,0,0,4,0,0,1,0,0
2004-001943-31,1,,,0,0,0,0,4,0,0,0,0,0
2004-001949-15,1,,,0,0,0,0,2,0,0,1,0,1
2004-001952-35,1,,,0,0,0,0,4,0,1,0,0,0
2004-001953-27,1,2010-01-15,2010-01-15,1,0,0,0,4,0,1,1,0,0
2004-001955-12,4,2005-06-24,2005-06-24,1,1,0,0,2,0,0,2,0,1
2004-001959-11,15,2007-12-13,2008-02-27,11,1,0,0,3,0,0,2,0,1
2004-001960-30,9,2007-10-17,2007-10-17,4,1,0,0,3,0,0,2,0,1
2004-001965-16,1,,,0,0,0,0,4,0,0,0,0,1
2004-001966-41,1,,,0,0,0,0,4,0,0,0,0,1
2004-001967-24,1,,,0,1,0,0,4,0,0,1,0,1
2004-001969-17,5,2006-06-16,2006-06-16,3,0,0,0,3,0,0,2,0,1
2004-001979-18,1,,,0,1,0,0,3,0,0,1,0,1
2004-001981-41,1,2008-06-30,2008-06-30,1,1,0,0,3,0,0,1,0,0
2004-001984-22,1,,,0,0,0,0,3,0,0,0,0,0
2004-001988-21,9,2006-07-19,2006-08-17,5,1,0,0,3,0,0,2,0,1
2004-001989-41,10,2011-04-19,2011-04-19,8,1,0,0,3,0,0,2,0,1
2004-001990-25,1,2006-07-20,2006-07-20,1,0,0,3,2,0,1,1,0,0
2004-001991-37,1,2007-11-01,2007-11-01,1,0,0,0,4,0,0,1,0,0
2004-001994-24,1,,,0,0,0,0,4,0,0,0,0,0
2004-001997-13,2,2007-07-10,2007-09-27,2,1,0,0,3,0,0,1,0,1
2004-001998-25,1,2008-04-14,2008-04-14,1,0,0,0,2,0,0,1,0,1
2004-001999-40,1,,,0,0,0,0,3,0,0,1,0,1
2004-002006-30,1,2006-06-06,2006-06-06,1,0,0,0,4,0,0,1,0,0
2004-002007-33,1,2007-07-11,2007-07-11,1,1,0,0,3,0,0,1,0,1
2004-002013-36,1,,,0,0,0,0,4,0,0,0,0,0
2004-002015-86,4,2005-09-08,2005-09-08,1,1,0,0,3,0,0,2,0,1
2004-002016-28,5,2007-10-17,2016-07-11,3,1,0,0,3,0,0,2,0,1
2004-002017-37,5,2007-08-31,2008-01-16,3,1,0,0,3,0,0,2,1,1
2004-002019-97,1,,,0,0,0,0,4,0,0,0,0,1
2004-002020-17,1,,,0,0,0,0,4,0,0,0,0,0
